,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
66,1KkUZSQvKFpv53LfRD3JBc,https://p.scdn.co/mp3-preview/5473a2af46df4476035f672a2b6c8348f51cc09c?cid=5753b92e6a084808bea42ea533c53400,0.64,0.304,3.0,-15.785,1.0,0.563,0.642,1.48e-05,0.31,0.88,107.569,blues
67,0fM0mFxHP1R4KPX1PB8tWU,https://p.scdn.co/mp3-preview/9e6a0f63319fd877b396b529d86c54c9d0d25afa?cid=5753b92e6a084808bea42ea533c53400,0.507,0.66,2.0,-4.957,1.0,0.0306,0.0115,0.336,0.322,0.696,100.783,blues
68,0DnGfA1r8pAssJCuq4ojla,,0.189,0.39,9.0,-14.497,0.0,0.0353,0.257,0.000152,0.122,0.32,169.563,blues
69,3jRNewOWPcFohvcvqgP4Ci,https://p.scdn.co/mp3-preview/7089fd43ce5a21b778417d946d95870500665202?cid=5753b92e6a084808bea42ea533c53400,0.69,0.366,0.0,-12.055,0.0,0.0422,0.0374,0.129,0.0736,0.748,156.463,blues
70,1TrGdXSgiBm8W68D2K1COG,https://p.scdn.co/mp3-preview/15f4fb795c08eaded1a326baa0e72cfc05ad1ddf?cid=5753b92e6a084808bea42ea533c53400,0.675,0.311,9.0,-11.959,1.0,0.0525,0.93,0.000261,0.102,0.638,97.159,blues
71,5xpfodSZvstNnuvv0qXg3Y,,0.638,0.644,9.0,-10.415,0.0,0.0443,0.0136,0.00205,0.111,0.864,128.238,blues
72,0EIVfSsMX5NNTLKJPqej7Y,https://p.scdn.co/mp3-preview/0d4ab632065bd0c7877159a8d3d7a0373e24bb27?cid=5753b92e6a084808bea42ea533c53400,0.457,0.525,2.0,-8.182,1.0,0.0261,0.226,0.142,0.0947,0.265,181.983,blues
73,2ZC5ygLIJEMuLTiElPFTnC,https://p.scdn.co/mp3-preview/a34b2d5cd7c0252204d283ee203af8f26c06aa9d?cid=5753b92e6a084808bea42ea533c53400,0.483,0.744,7.0,-9.683,1.0,0.0562,0.304,0.0935,0.133,0.647,95.477,blues
74,6hURmYjfqmr5CfK1wSHxtv,,0.599,0.304,5.0,-12.947,1.0,0.0549,0.522,0.00102,0.093,0.663,201.94,blues
75,4qrrz2Pd8hMpPyIKSscyNs,https://p.scdn.co/mp3-preview/0fe67a5abcf32c2e3ecf8bed798a6d640f0e591c?cid=5753b92e6a084808bea42ea533c53400,0.774,0.442,9.0,-8.728,1.0,0.0308,0.791,0.000747,0.0834,0.885,78.099,blues
76,2vY3XKWiQ3gb4o0aXRtHjY,https://p.scdn.co/mp3-preview/e36991c5acbcebe5f936e1fe630ef872a074c564?cid=5753b92e6a084808bea42ea533c53400,0.407,0.406,4.0,-6.955,1.0,0.0314,0.534,0.0,0.184,0.501,182.426,blues
77,6f3OYG5R630tjwFIHIE7j2,https://p.scdn.co/mp3-preview/2e5cd0cc73d3928099eb97251707026b7c7590e8?cid=5753b92e6a084808bea42ea533c53400,0.775,0.499,4.0,-7.181,1.0,0.0415,0.496,0.0219,0.114,0.862,121.056,blues
78,7DJsL4jyXA39GDiHFQYQ0t,https://p.scdn.co/mp3-preview/39f4c8fcddca2044721ae2e1b6d0151211533f5e?cid=5753b92e6a084808bea42ea533c53400,0.565,0.962,8.0,-2.981,1.0,0.064,0.437,0.0,0.056,0.906,148.808,blues
79,2SL0h7FKhJ1O5DcvmvPqU5,https://p.scdn.co/mp3-preview/bec309d4cd0ce78a239fdb13fd7f877d0f9086ca?cid=5753b92e6a084808bea42ea533c53400,0.552,0.443,9.0,-9.113,0.0,0.0453,0.0563,0.000173,0.0864,0.543,129.888,blues
80,4Gia17DzXBhYFbYiJj6SyW,https://p.scdn.co/mp3-preview/95db634a0536a6343e7e35f90bd1213d2bb63a90?cid=5753b92e6a084808bea42ea533c53400,0.633,0.625,0.0,-10.951,1.0,0.0436,0.492,0.000418,0.204,0.841,103.355,blues
81,0TuPaGnVZ9wwv0qAjCLEin,https://p.scdn.co/mp3-preview/e4adef05270bc3b8e95919e80b3e08f654d25edd?cid=5753b92e6a084808bea42ea533c53400,0.641,0.539,7.0,-5.69,0.0,0.0264,0.568,0.00186,0.12,0.699,95.942,blues
82,2wAfHM7Whz67VFbdanhZlk,https://p.scdn.co/mp3-preview/584f4fec6f603980fcc16f2213ef6e5d5e42eb65?cid=5753b92e6a084808bea42ea533c53400,0.614,0.0423,4.0,-12.033,1.0,0.0535,0.996,0.00293,0.183,0.211,89.822,blues
83,618hiI74zBL8UVgAvfmkLj,https://p.scdn.co/mp3-preview/ba8e03f3cfc7e4f835e0f762dd5fd9d757afcf95?cid=5753b92e6a084808bea42ea533c53400,0.462,0.796,9.0,-6.202,1.0,0.0322,0.384,0.0,0.296,0.824,204.028,blues
84,61rnzC7DyXuH61TI2DAWks,,0.815,0.216,2.0,-14.517,1.0,0.0451,0.828,3.81e-05,0.108,0.488,111.474,blues
85,01OCQCl42VPUjVALIJDgzw,,0.259,0.685,2.0,-10.147,0.0,0.0651,0.0111,0.135,0.0489,0.739,196.891,blues
86,6JctaKRx3ooi2AsIOYoz6Y,https://p.scdn.co/mp3-preview/b95196f104c58e866f9547b1d5621f6fd82f90db?cid=5753b92e6a084808bea42ea533c53400,0.538,0.79,9.0,-6.864,1.0,0.0383,0.00829,0.834,0.131,0.528,140.017,blues
87,5iImAkMeQ7RCk3TMYAPJyC,https://p.scdn.co/mp3-preview/0aa8e3ebd1d0f3c25deb155602fada36030d207d?cid=5753b92e6a084808bea42ea533c53400,0.668,0.535,9.0,-8.689,1.0,0.0515,0.149,3.47e-05,0.147,0.812,116.785,blues
