,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
266,54K7AZoGpQklpygKrxZlKN,,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,country
267,41FLEFSeRCv19OBn0vLiaH,https://p.scdn.co/mp3-preview/7c494cb7866c9e930956cafa38777cb1edea08a6?cid=5753b92e6a084808bea42ea533c53400,0.602,0.73,0,-4.925,1,0.0314,0.00106,0.000115,0.095,0.923,164.027,country
268,0X8S4Kh14IQJc1rLtjUd4O,https://p.scdn.co/mp3-preview/f2cad618346602bde2b3bfe14c77df4f6a5d19a0?cid=5753b92e6a084808bea42ea533c53400,0.504,0.759,0,-4.27,1,0.0384,0.162,0.0,0.193,0.413,143.984,country
269,121ILFThNZH9Egncny7upu,https://p.scdn.co/mp3-preview/aa4d195765f293f4fd3539d05d5acb2247abd01a?cid=5753b92e6a084808bea42ea533c53400,0.62,0.697,11,-7.278,1,0.0498,0.0315,0.0,0.164,0.711,160.957,country
270,0SoK5u8MD2VVikNPwXBz74,,0.535,0.777,4,-3.292,1,0.207,0.0187,1.62e-06,0.136,0.664,171.72,country
271,7EeTwuxEO4JXNbQP7nhrDB,https://p.scdn.co/mp3-preview/b7dec2fae013c3d9b7310201d5a7391eb934b29a?cid=5753b92e6a084808bea42ea533c53400,0.639,0.795,9,-6.634,1,0.0344,0.0452,0.0,0.121,0.864,142.566,country
272,28RV5zuHGITT0rvh4NJM6W,,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273,country
273,41EYTKX66PslehSVrFdT4p,,0.608,0.798,10,-5.823,1,0.051,0.0858,0.0,0.0799,0.672,172.078,country
274,7oiCqfE8Wjk8wf0pFTgL2H,,0.607,0.876,7,-4.117,1,0.0382,0.371,0.0,0.519,0.886,121.043,country
275,6aUhfNWYnMThF3TGtuYUUu,https://p.scdn.co/mp3-preview/5b97d2ce9ea1505313b2a7a2f657622008985ccc?cid=5753b92e6a084808bea42ea533c53400,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,country
276,05ZACkzW8YbRq3eFgIfSNB,,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,country
277,50PU05RTGva8laKDwxED9Y,,0.686,0.622,2,-7.31,1,0.0857,0.532,0.0,0.0511,0.982,163.245,country
278,1rzDKMO8joXavqJ3PqCd7G,https://p.scdn.co/mp3-preview/245714ef9de27175ef4cb0a77946291b02b78ee0?cid=5753b92e6a084808bea42ea533c53400,0.668,0.326,5,-9.814,1,0.0239,0.635,5.29e-06,0.0902,0.337,89.932,country
279,3xdjjKMcMOFgo1eQrfbogM,,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,country
280,1pZbQrvzJExLxvhYcrsYdG,,0.66,0.34,1,-10.113,1,0.027,0.54,0.0,0.0804,0.384,108.946,country
281,2EoIt9vdgFRNW03u5IvFsQ,,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,country
282,0wfr8FjpLXIO1YjqEyVCg5,https://p.scdn.co/mp3-preview/7863bfda3fb56b4bd4c31e0050b7d51c8ede3331?cid=5753b92e6a084808bea42ea533c53400,0.471,0.617,8,-8.394,1,0.038,0.0522,0.0,0.229,0.491,182.323,country
283,77dcKrzRUI02XjHd2okARp,https://p.scdn.co/mp3-preview/6c278f980b5594b4f9ecbaef1af37e2857d0a574?cid=5753b92e6a084808bea42ea533c53400,0.688,0.459,7,-9.353,1,0.0365,0.144,0.0,0.0816,0.493,75.184,country
284,16jvUOIQ2P54P0bNN4rAdv,https://p.scdn.co/mp3-preview/033e72f520509e1de6e4db124b8763ea101a22db?cid=5753b92e6a084808bea42ea533c53400,0.649,0.862,9,-5.12,1,0.0568,0.0235,0.0,0.0737,0.538,127.939,country
285,61EQfJXizp4MIpLYWyLoQI,https://p.scdn.co/mp3-preview/ddc75be47decfb6afa28e3a667852f698514e7a8?cid=5753b92e6a084808bea42ea533c53400,0.666,0.521,9,-10.993,1,0.0292,0.114,0.0,0.0604,0.361,105.223,country
286,5g0XcG0apQTlO3X8r38vGf,https://p.scdn.co/mp3-preview/f5c774ff38bd8ce8ff5cf707e97912f774bd6532?cid=5753b92e6a084808bea42ea533c53400,0.634,0.808,3,-4.12,1,0.0516,0.19,0.0,0.0898,0.937,82.021,country
287,7bNX2Fgb4MjPrYbkHaCNwV,,0.709,0.654,5,-7.753,1,0.0267,0.106,0.0,0.277,0.488,119.989,country
288,4clg6kDhG2jceRFk8nqqRg,https://p.scdn.co/mp3-preview/0323b15d9152277c8042d53bd49aa6b1bffb99c1?cid=5753b92e6a084808bea42ea533c53400,0.622,0.784,4,-4.576,1,0.0342,0.249,0.0,0.121,0.727,115.958,country
289,0H04yVa3DJxoXbLBpAb7iV,https://p.scdn.co/mp3-preview/d4330f6c438e7ea8665a6858c5aff50504a233b2?cid=5753b92e6a084808bea42ea533c53400,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,country
290,7CX9JYwpiObnYl2NzFqj4c,,0.554,0.577,7,-8.62,1,0.0282,0.0165,2.91e-05,0.0719,0.479,140.277,country
291,0qXUwQbZHFnhAGCgqwz2lR,,0.661,0.389,10,-12.292,1,0.0301,0.393,1.04e-06,0.0902,0.515,124.147,country
292,6gcNSi6b9gvDBjYO059lrF,https://p.scdn.co/mp3-preview/d50b7979567b2a50c99175c5ee25500bb6d12bdb?cid=5753b92e6a084808bea42ea533c53400,0.497,0.434,0,-5.73,1,0.0296,0.333,3.11e-06,0.108,0.266,115.749,country
293,7CNd7rjfVt74TFlcOcnZgN,,0.544,0.404,3,-8.751,1,0.0354,0.391,3.98e-06,0.157,0.251,129.518,country
294,3bQt4ZM4WM4NDgulry4fTn,https://p.scdn.co/mp3-preview/dc1804acc47bc8f1b51182f8f7360f03c206d6cc?cid=5753b92e6a084808bea42ea533c53400,0.64,0.317,7,-14.229,1,0.0307,0.605,5.14e-06,0.118,0.3,125.935,country
295,7GAaTpSoTWUTbP2Yxlt4Hd,,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,country
296,2enprHJA0siL33w7TaN7VH,https://p.scdn.co/mp3-preview/309a9c0fe013180f8a484a7013728fbde10012cf?cid=5753b92e6a084808bea42ea533c53400,0.484,0.905,10,-3.993,1,0.135,0.0936,0.0,0.286,0.767,182.058,country
297,52PGtJuGEFNVOnRdLac1Av,https://p.scdn.co/mp3-preview/db0d1d353354f2f0260840264558b63bdacd0c64?cid=5753b92e6a084808bea42ea533c53400,0.775,0.861,0,-7.113,1,0.0295,0.188,4.2e-06,0.199,0.964,98.649,country
298,0mG66FLhO0iZ6XCAGdjpax,,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,country
299,3M31S6f0z8S3nkFh3eS06W,https://p.scdn.co/mp3-preview/3e1f057daa61f7a1e102d23a3dda49646b821482?cid=5753b92e6a084808bea42ea533c53400,0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,country
300,5IKLwqBQG6KU6MP2zP80Nu,https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=5753b92e6a084808bea42ea533c53400,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,disco
301,3ClOMebBxeNTYCOfTH24YJ,https://p.scdn.co/mp3-preview/c6e4f06476f81f505626b5cea5266f8bc8357633?cid=5753b92e6a084808bea42ea533c53400,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,disco
302,3j1fs2X0ibiihnM4Fd4A2D,,0.642,0.806,10,-12.973,1,0.032,0.0455,0.314,0.0498,0.962,131.577,disco
303,22ff60cZy4APp7bzESHLR8,https://p.scdn.co/mp3-preview/b3899a771adf25b9dd8d799ea76c1dd1e543cd76?cid=5753b92e6a084808bea42ea533c53400,0.766,0.844,10,-3.851,1,0.0361,0.0261,0.605,0.18,0.835,129.323,disco
304,4pHjt1Hs1ghsey8dHnViYX,,0.702,0.803,8,-9.129,0,0.0418,0.185,0.0,0.562,0.882,108.499,disco
305,2RCOWNCxDIphjhqTtkwtwR,https://p.scdn.co/mp3-preview/92235d016a543927b7b212b1f9b91db39a7b51ec?cid=5753b92e6a084808bea42ea533c53400,0.88,0.395,11,-14.629,1,0.102,0.0187,3.24e-05,0.0571,0.854,117.161,disco
306,2M2WJ7gBlcKNxdhyfPp9zY,https://p.scdn.co/mp3-preview/2e10aa9858cf472f06cf3d283cb66241430277e8?cid=5753b92e6a084808bea42ea533c53400,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,disco
307,2ce4RsJ38JH1iroQhoph3J,https://p.scdn.co/mp3-preview/90a67a08eaad724e72f8dc07e2989fb5aa273b37?cid=5753b92e6a084808bea42ea533c53400,0.698,0.853,1,-9.667,1,0.0353,0.0551,0.00196,0.0388,0.879,107.347,disco
308,0u2CGItUO2jYEiFaXD7n5S,https://p.scdn.co/mp3-preview/f21c6cd9709569bd87dde00418307f771389896a?cid=5753b92e6a084808bea42ea533c53400,0.333,0.422,5,-15.171,0,0.0527,0.716,4.13e-05,0.0455,0.553,97.305,disco
309,2TSVJz7sJIUInkzWVJIsCf,,0.747,0.533,9,-12.165,1,0.0554,0.1,0.0,0.0344,0.875,112.987,disco
310,4sr4NdrPfds9Qfors9UkiO,,0.814,0.474,0,-12.017,1,0.0309,0.27,8.16e-06,0.599,0.956,101.241,disco
311,3yDhZq8f17SmumVmEyCaRN,https://p.scdn.co/mp3-preview/3e9ffefc4ac24ad8b0e473c91d496e58285273ae?cid=5753b92e6a084808bea42ea533c53400,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,disco
312,02srSkeu2pzybuVr2B9TJm,https://p.scdn.co/mp3-preview/e83ffff391987ee027f68a482767d81efb813b2f?cid=5753b92e6a084808bea42ea533c53400,0.564,0.594,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.749,disco
313,58r4JuwHhXLAkttkaUZfLw,https://p.scdn.co/mp3-preview/ab447a254b5b221d15eb8b6acaa4297574ac4ace?cid=5753b92e6a084808bea42ea533c53400,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,disco
314,7kllQQPam6HumbUCIPSvHJ,https://p.scdn.co/mp3-preview/9ad7f91469aa7a70897e067fc74f7f14e8ff1a2c?cid=5753b92e6a084808bea42ea533c53400,0.707,0.854,7,-8.231,0,0.0286,0.149,0.116,0.0987,0.96,114.021,disco
315,7DD1ojeTUwnW65g5QuZw7X,https://p.scdn.co/mp3-preview/5c5a45e9e30f6a2e384d2d62bd51ab50fed61308?cid=5753b92e6a084808bea42ea533c53400,0.668,0.678,9,-10.317,0,0.056,0.00293,0.0,0.265,0.657,120.029,disco
316,4zGz2XJCpLqBNAmqYGaJw9,https://p.scdn.co/mp3-preview/97a10234000f60465b4969b763cb5263d36c5388?cid=5753b92e6a084808bea42ea533c53400,0.706,0.7,7,-10.251,0,0.0289,0.19,5.25e-06,0.0736,0.961,112.805,disco
317,2Vnw8zKmjhr1jczUeaqiQg,,0.796,0.892,0,-8.31,1,0.0333,0.00475,0.0187,0.0717,0.965,120.4,disco
318,1ot6jEe4w4hYnsOPjd3xKQ,https://p.scdn.co/mp3-preview/561e7f455013c0307a17b0551b95b1ae71a20375?cid=5753b92e6a084808bea42ea533c53400,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,disco
319,6pMHMzwTsWIxLigr54GGVm,https://p.scdn.co/mp3-preview/4144cd85604fe1bfb8344f8018373f9120243f55?cid=5753b92e6a084808bea42ea533c53400,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,disco
320,1JQ6Xm1JrvHfvAqhl5pwaA,,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,disco
321,20zOIoex7YchUh87d8tlvg,https://p.scdn.co/mp3-preview/2675fa781631556b653a2222321bff3a1168acc8?cid=5753b92e6a084808bea42ea533c53400,0.62,0.54,4,-14.636,0,0.0422,0.349,2.53e-05,0.187,0.759,118.823,disco
322,3K7Q9PHUWPTaknlbFPThn2,,0.885,0.664,1,-11.806,1,0.0527,0.146,0.0506,0.0767,0.901,121.633,disco
323,4BzIFYuujBQsdmELx5fUhA,https://p.scdn.co/mp3-preview/aa64a4831bb7465644b4a3cf362a01b9c179887e?cid=5753b92e6a084808bea42ea533c53400,0.828,0.417,0,-14.136,0,0.0328,0.00709,0.762,0.0703,0.945,100.28,disco
324,3mWpUEBYnv9SIFWfixSJFx,,0.729,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,disco
325,0km5LajiRDSJucyYyAbV0U,https://p.scdn.co/mp3-preview/21ab59ab72de2164cfb1a3192aea38a8399f3c8b?cid=5753b92e6a084808bea42ea533c53400,0.732,0.658,11,-11.887,1,0.0624,0.0134,0.00387,0.629,0.672,120.837,disco
326,7vuSGejUXpD365Nl9tyehq,https://p.scdn.co/mp3-preview/ff743227244e4db5e10b9856864998c7aca10fc1?cid=5753b92e6a084808bea42ea533c53400,0.912,0.534,6,-5.319,0,0.0366,0.139,0.102,0.0387,0.963,114.681,disco
327,03UeeLEwze6VrBZhMPEymG,,0.551,0.89,0,-3.819,0,0.126,0.175,2.53e-05,0.11,0.67,121.752,disco
328,4TG6Mu9c0229TzjPr83X9o,https://p.scdn.co/mp3-preview/f7d12a4b60a0b893fb365c5791c35bf6838fee5c?cid=5753b92e6a084808bea42ea533c53400,0.934,0.646,11,-5.727,0,0.228,0.0303,0.00614,0.0776,0.832,116.351,disco
329,763jJ8T1utfvNqz1WRDzx4,https://p.scdn.co/mp3-preview/a1207245fbb97bd419448dfddd47f05bcc85e44c?cid=5753b92e6a084808bea42ea533c53400,0.573,0.546,6,-12.163,1,0.0631,0.154,0.0,0.186,0.636,98.223,disco
330,1oFiPGBafH9Woo9AMwgBSl,https://p.scdn.co/mp3-preview/4e7ba67fbaac1b593bf5a70fffd57f0bd1673fa7?cid=5753b92e6a084808bea42ea533c53400,0.617,0.879,0,-7.564,0,0.0455,0.127,5.71e-05,0.339,0.746,114.453,disco
331,00kvKlIvfzQLSi6T2zwXuS,,0.73,0.622,7,-11.7,0,0.0532,0.269,0.00874,0.111,0.752,90.973,disco
332,0ew27xRdxSexrWbODuLfeE,,0.739,0.917,5,-4.459,1,0.0504,0.177,0.119,0.0834,0.749,110.163,disco
333,44UWAmppRuj5KNHWbAASuF,https://p.scdn.co/mp3-preview/406134a449daa0f3e42b71e25193ba35cf345319?cid=5753b92e6a084808bea42ea533c53400,0.731,0.804,2,-6.62,1,0.106,0.22,0.0,0.15,0.761,118.933,disco
334,0G1zO9cJ2Ud6SDDFzpWLAr,https://p.scdn.co/mp3-preview/7fe4c25966b71a06aa08ac75e286a1abd64a6f83?cid=5753b92e6a084808bea42ea533c53400,0.675,0.767,11,-7.268,0,0.0747,0.0804,0.000312,0.0788,0.772,109.8,disco
335,13Mzsb8VzRSZ5w3pM48cn6,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=5753b92e6a084808bea42ea533c53400,0.801,0.446,10,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,disco
336,5csdrJ0JtFn0qvwlvSh2EI,,0.496,0.563,4,-12.129,0,0.0337,0.000835,0.804,0.373,0.723,97.136,disco
337,3qI94hINNNeb4S7xQi18lS,https://p.scdn.co/mp3-preview/567ae408a0348bda4985ec1f8af83875d22c294e?cid=5753b92e6a084808bea42ea533c53400,0.774,0.641,1,-10.193,1,0.0799,0.0765,0.0,0.0867,0.875,113.256,disco
338,75PHqzep3Lf11sIYP5ps5q,,0.627,0.875,0,-10.291,1,0.0741,0.232,0.475,0.0759,0.854,110.521,disco
339,5o89Bf80t8ko3uNXJkYoVs,,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,disco
340,3TiCuJiisBOB9HzKAM6FDG,https://p.scdn.co/mp3-preview/1a2ddbe4817ae1dcfc4df973f26bbaa8f07776b3?cid=5753b92e6a084808bea42ea533c53400,0.734,0.42,2,-12.036,1,0.028,0.188,0.242,0.0826,0.462,94.161,disco
341,4VyU9Tg4drTj2mOUZHSK2u,https://p.scdn.co/mp3-preview/b2545ab901aa3801793cd73435534883052047f7?cid=5753b92e6a084808bea42ea533c53400,0.808,0.485,0,-8.829,1,0.056,0.0761,0.00414,0.0477,0.714,122.659,disco
342,30EaKbkhCzCAxVccAaYzGA,https://p.scdn.co/mp3-preview/96286e2c090327a81429d901666a35f5e526fe17?cid=5753b92e6a084808bea42ea533c53400,0.802,0.864,1,-6.768,0,0.0848,0.277,0.00605,0.0554,0.944,127.11,disco
343,4YOJFyjqh8eAcbKFfv88mV,,0.75,0.785,6,-10.926,1,0.0591,0.0278,0.0,0.0601,0.752,126.361,disco
344,714hERk9U1W8FMYkoC83CO,https://p.scdn.co/mp3-preview/7017e809f2d2961c456122b625dbb0ad7792998c?cid=5753b92e6a084808bea42ea533c53400,0.791,0.734,5,-5.464,1,0.0629,0.522,0.00165,0.167,0.962,105.854,disco
345,17VWTx7LD7liGlpnlGhUbn,https://p.scdn.co/mp3-preview/e713e0afe69929a8c871b2d770accdad4cba26c4?cid=5753b92e6a084808bea42ea533c53400,0.631,0.563,2,-12.135,0,0.0552,0.398,0.0,0.0733,0.947,117.963,disco
346,5jWI1xNxABzDRFTnD2yp8L,https://p.scdn.co/mp3-preview/90032d47f08dee68ca7a09e485cf83da6eaa07f4?cid=5753b92e6a084808bea42ea533c53400,0.677,0.703,9,-9.344,1,0.0344,0.143,6.96e-05,0.514,0.962,99.419,disco
347,0klZpFX0a84jdkqzPNrLQs,https://p.scdn.co/mp3-preview/7041bef963736ee69e1ed5bc7d31b5ee061c9819?cid=5753b92e6a084808bea42ea533c53400,0.643,0.909,11,-8.467,0,0.0958,0.233,0.0,0.081,0.819,102.203,disco
348,2FvIkVNVEmiAaasafDSWSV,https://p.scdn.co/mp3-preview/dfee290fd4aced78248962af7987e27e16e53a2d?cid=5753b92e6a084808bea42ea533c53400,0.718,0.587,6,-9.435,0,0.038,0.000211,0.0403,0.177,0.423,105.434,disco
349,4hepyFFOO9I7oZCNn3T2sz,https://p.scdn.co/mp3-preview/3dd066bb70b995d20979a0f8c550c40ee828df32?cid=5753b92e6a084808bea42ea533c53400,0.663,0.792,0,-5.476,1,0.0311,0.517,0.000139,0.111,0.847,103.009,disco
350,2qxrGDWh1qXWXJ1DbbxAEu,https://p.scdn.co/mp3-preview/56c79ed94ba932ff2abf86d3a6ee5f26d55d529d?cid=5753b92e6a084808bea42ea533c53400,0.682,0.924,2,-6.525,1,0.0485,0.000907,7.8e-05,0.0655,0.875,140.77,disco
351,28285KFbyCq8sJofn58qlD,https://p.scdn.co/mp3-preview/6a2c40a2caaaaea4657b96e9991c1d90773983bf?cid=5753b92e6a084808bea42ea533c53400,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657,disco
352,7GK2KVYH8FrTC9zehmjVMd,https://p.scdn.co/mp3-preview/b7e43420bf3493113f59a749c39ba8f2316b2beb?cid=5753b92e6a084808bea42ea533c53400,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,disco
353,4lnQfs7AmQm6dqCaNMDJLr,https://p.scdn.co/mp3-preview/c420e48109b8572ad2c931330933ebaf93c477f8?cid=5753b92e6a084808bea42ea533c53400,0.703,0.761,10,-10.136,1,0.0552,0.115,4.99e-06,0.103,0.652,104.838,disco
354,6EOdY7I7Xm1vPP1cyaGbWZ,,0.747,0.701,1,-7.7,1,0.0453,0.127,0.0,0.084,0.87,112.964,disco
355,4QT3YKobBj4BI7xCYRLr9u,https://p.scdn.co/mp3-preview/30895ac2d9196331bcfe4c19ae42cdf446482dde?cid=5753b92e6a084808bea42ea533c53400,0.752,0.549,11,-10.532,0,0.0328,0.295,0.115,0.0582,0.658,105.126,disco
356,25KtcsHvLIeNuu03u7S8Jn,https://p.scdn.co/mp3-preview/3ef43e9ce5ba8643e2edb70f9309379a3db96492?cid=5753b92e6a084808bea42ea533c53400,0.84,0.722,2,-9.448,0,0.064,0.337,0.00456,0.0799,0.903,115.611,disco
357,4rS4K30qVDExdjeU4feF4c,https://p.scdn.co/mp3-preview/e5a5944ad060c9d1b736a039690b2f0234608f1d?cid=5753b92e6a084808bea42ea533c53400,0.892,0.433,0,-13.806,0,0.0699,0.0277,0.000892,0.0308,0.924,128.029,disco
358,4OmDRl8nlE1IkWkwS82nY3,https://p.scdn.co/mp3-preview/2e0a9a045084799afd163a7859c074c01f5e47e8?cid=5753b92e6a084808bea42ea533c53400,0.703,0.755,5,-9.337,1,0.0752,0.0094,0.0199,0.17,0.721,117.128,disco
359,4EUlszQIxlPwiHJ6e6j6Gy,,0.739,0.566,11,-13.534,1,0.0335,0.384,3.1e-06,0.0735,0.739,114.045,disco
360,75FAk9JQHHLecKEZ8OZxpK,https://p.scdn.co/mp3-preview/8a7e9a484e385446099289cebe600c354689448a?cid=5753b92e6a084808bea42ea533c53400,0.465,0.48,7,-13.653,1,0.202,0.0343,2.93e-06,0.0427,0.365,184.611,disco
361,1mCI3atQyw3r8rd0icztLR,https://p.scdn.co/mp3-preview/39fa0be20ee2bed1c5e083dd1f457e11cf1d1ad7?cid=5753b92e6a084808bea42ea533c53400,0.64,0.724,2,-7.543,1,0.0324,0.0312,0.34,0.377,0.703,119.455,disco
362,0mOIj8tjNHcOBWSTGXmGVr,https://p.scdn.co/mp3-preview/8b095ddd5af95b27448b5514f8cca847625a1daa?cid=5753b92e6a084808bea42ea533c53400,0.638,0.712,0,-11.103,1,0.0658,0.0499,0.667,0.259,0.917,126.334,disco
363,3MFa9idQuY4iJLWsZl3tIQ,https://p.scdn.co/mp3-preview/b0b96bb7e0e4f151ce0c64349e74cfc11cba326b?cid=5753b92e6a084808bea42ea533c53400,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,disco
364,4tHGsplffm1rxS33yrL59b,,0.511,0.504,0,-12.07,1,0.0528,0.291,1.5e-06,0.169,0.485,121.418,disco
365,7MF7QAodbGzNYav5ZfIhAY,https://p.scdn.co/mp3-preview/4fcfc3c38589fab936d8f454035fe173a3a36445?cid=5753b92e6a084808bea42ea533c53400,0.594,0.38,10,-12.059,0,0.0455,0.273,2.87e-05,0.1,0.446,92.004,disco
366,2TziLOnBMT8kDVo2LA1X6t,https://p.scdn.co/mp3-preview/4387ca803c8fb025990b2958c2b7c0225700bbc5?cid=5753b92e6a084808bea42ea533c53400,0.662,0.941,6,-4.05,0,0.0883,0.327,0.0,0.218,0.798,131.045,disco
367,5rc28C9Ym7zIAypx3QGcnv,https://p.scdn.co/mp3-preview/7f7739a4375ffcbc8172a515a5c61cdf7966689d?cid=5753b92e6a084808bea42ea533c53400,0.8,0.608,11,-9.777,0,0.112,0.0711,0.000361,0.0466,0.841,113.196,disco
368,5wQ4djiNq19XCQY7Z00uG0,https://p.scdn.co/mp3-preview/2504b5ad52e0b6202229e9f61af234b910f9e926?cid=5753b92e6a084808bea42ea533c53400,0.794,0.636,2,-8.698,1,0.0756,0.00297,0.0141,0.0753,0.847,121.213,disco
369,4uDJdDSIARqTRf6qZhwYR6,,0.651,0.648,9,-7.44,1,0.0346,0.167,1.7e-05,0.192,0.868,97.017,disco
370,6ztstiyZL6FXzh4aG46ZPD,https://p.scdn.co/mp3-preview/b2d590fb86a0424a3f959033df1a92f9a6c325d4?cid=5753b92e6a084808bea42ea533c53400,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,disco
371,6qp06lTPcI1WKtq4cdpnGs,,0.777,0.774,10,-9.276,0,0.156,0.175,5.41e-05,0.0671,0.939,107.818,disco
372,7fu3Tv5rcoGD1PZV7s57WW,https://p.scdn.co/mp3-preview/ce55895c31e17dde7bcf6638c06dc2cfd6b40841?cid=5753b92e6a084808bea42ea533c53400,0.597,0.581,3,-9.72,1,0.0449,0.257,0.0,0.105,0.885,107.202,disco
373,68VCCqeujyd3SqmYAWB0lZ,https://p.scdn.co/mp3-preview/a61581c4414ab48740bf831a21107258a9c2c609?cid=5753b92e6a084808bea42ea533c53400,0.752,0.36,9,-14.317,0,0.0334,0.501,0.289,0.106,0.636,110.768,disco
374,4l9VeOgjTRo6i8sE847ib3,https://p.scdn.co/mp3-preview/26060fecf84acb8a35a30afc20498a9c9b0c42c2?cid=5753b92e6a084808bea42ea533c53400,0.561,0.889,4,-4.154,0,0.0608,0.0761,7.42e-06,0.143,0.856,137.758,disco
375,3BneMfYdo9X8m90BRhMzSL,https://p.scdn.co/mp3-preview/f53ce0fe2ab0af21765c292dabce63745f39f01c?cid=5753b92e6a084808bea42ea533c53400,0.701,0.896,11,-5.738,0,0.126,0.0194,1.01e-05,0.0521,0.927,120.16,disco
376,6Ro2z4RtAUew9Kz2HZWZUi,https://p.scdn.co/mp3-preview/47c5e477ded8eb00dce3a30b76d36742f4ccc961?cid=5753b92e6a084808bea42ea533c53400,0.296,0.528,8,-10.011,1,0.0465,0.234,0.0,0.147,0.453,200.62,disco
377,4jbqwpSAOsTV2iGgvjHwJ5,https://p.scdn.co/mp3-preview/f595cd3be1ba93ad50af2709e682adb722ccd97d?cid=5753b92e6a084808bea42ea533c53400,0.691,0.791,10,-7.974,1,0.0373,0.0221,0.0148,0.0643,0.904,128.736,disco
378,1hCSN8TA6VYgwKbGrPpmCn,https://p.scdn.co/mp3-preview/8fce89b294acd9dd67df8efe5ec76c4ecabfa4a2?cid=5753b92e6a084808bea42ea533c53400,0.82,0.616,4,-8.427,0,0.0361,0.0115,0.445,0.082,0.972,127.86,disco
379,1jyFhPbKXwWAFEyg4X2ymb,https://p.scdn.co/mp3-preview/3f364879f7bf0f6b2adf6737ba7484906ebee461?cid=5753b92e6a084808bea42ea533c53400,0.713,0.7,11,-7.366,0,0.038,0.0797,0.000941,0.32,0.961,127.593,disco
380,0W2KbxJQrbg9nVS8oEZ4Bb,,0.683,0.915,11,-5.076,0,0.0679,0.0658,0.000976,0.253,0.882,119.862,disco
381,5CiOCxc3argOhj5qKNZGN0,,0.45,0.81,1,-9.762,1,0.0472,0.122,0.00963,0.0412,0.86,101.568,disco
382,00CCi9yHJh7NjXcNT565Ja,https://p.scdn.co/mp3-preview/f95ef8aa85f762f9f4e227ef45176590b4b066b3?cid=5753b92e6a084808bea42ea533c53400,0.451,0.359,7,-8.567,1,0.0247,0.847,2.97e-05,0.137,0.178,76.015,disco
383,6c0G8K6G2LlIfJTsRLJjfs,,0.693,0.708,0,-7.816,1,0.031,0.309,0.00305,0.0857,0.949,125.315,disco
384,3Kbh7QUQvNEBVNB7xzVZJM,https://p.scdn.co/mp3-preview/f813dafe82932025e856f3a40d4a1d50d3876727?cid=5753b92e6a084808bea42ea533c53400,0.776,0.601,5,-9.335,0,0.0658,0.0192,0.00074,0.0366,0.898,109.976,disco
385,2Ede3F4IK319I9ZDpXmv8K,https://p.scdn.co/mp3-preview/15f508f8e9bf84fc5908543e1293625bbe0764c1?cid=5753b92e6a084808bea42ea533c53400,0.78,0.542,0,-10.99,0,0.0464,0.0107,0.309,0.0868,0.808,111.269,disco
